TRE_CN,MEASYEAR,Year,RW,DIA
23T449,2023,1457,0.58,13.8
23T449,2023,1458,0.41,13.8
23T449,2023,1459,0.27,13.8
23T449,2023,1460,0.32,13.8
23T449,2023,1461,0.22,13.8
23T449,2023,1462,0.26,13.8
23T449,2023,1463,0.32,13.8
23T449,2023,1464,0.23,13.8
23T449,2023,1465,0.35,13.8
23T449,2023,1466,0.25,13.8
23T449,2023,1467,0.41,13.8
23T449,2023,1468,0.53,13.8
23T449,2023,1469,0.54,13.8
23T449,2023,1470,0.38,13.8
23T449,2023,1471,0.38,13.8
23T449,2023,1472,0.28,13.8
23T449,2023,1473,0.68,13.8
23T449,2023,1474,0.51,13.8
23T449,2023,1475,0.33,13.8
23T449,2023,1476,0.42,13.8
23T449,2023,1477,0.27,13.8
23T449,2023,1478,0.26,13.8
23T449,2023,1479,0.2,13.8
23T449,2023,1480,0.19,13.8
23T449,2023,1481,0.27,13.8
23T449,2023,1482,0.24,13.8
23T449,2023,1483,0.13,13.8
23T449,2023,1484,0.26,13.8
23T449,2023,1485,0.32,13.8
23T449,2023,1486,0.28,13.8
23T449,2023,1487,0.3,13.8
23T449,2023,1488,0.37,13.8
23T449,2023,1489,0.41,13.8
23T449,2023,1490,0.45,13.8
23T449,2023,1491,0.35,13.8
23T449,2023,1492,0.31,13.8
23T449,2023,1493,0.28,13.8
23T449,2023,1494,0.24,13.8
23T449,2023,1495,0.3,13.8
23T449,2023,1496,0.3,13.8
23T449,2023,1497,0.24,13.8
23T449,2023,1498,0.13,13.8
23T449,2023,1499,0.21,13.8
23T449,2023,1500,0.16,13.8
23T449,2023,1501,0.26,13.8
23T449,2023,1502,0.29,13.8
23T449,2023,1503,0.32,13.8
23T449,2023,1504,0.27,13.8
23T449,2023,1505,0.28,13.8
23T449,2023,1506,0.25,13.8
23T449,2023,1507,0.25,13.8
23T449,2023,1508,0.24,13.8
23T449,2023,1509,0.29,13.8
23T449,2023,1510,0.25,13.8
23T449,2023,1511,0.32,13.8
23T449,2023,1512,0.3,13.8
23T449,2023,1513,0.27,13.8
23T449,2023,1514,0.2,13.8
23T449,2023,1515,0.26,13.8
23T449,2023,1516,0.2,13.8
23T449,2023,1517,0.21,13.8
23T449,2023,1518,0.21,13.8
23T449,2023,1519,0.19,13.8
23T449,2023,1520,0.18,13.8
23T449,2023,1521,0.22,13.8
23T449,2023,1522,0.19,13.8
23T449,2023,1523,0.19,13.8
23T449,2023,1524,0.21,13.8
23T449,2023,1525,0.21,13.8
23T449,2023,1526,0.18,13.8
23T449,2023,1527,0.19,13.8
23T449,2023,1528,0.21,13.8
23T449,2023,1529,0.23,13.8
23T449,2023,1530,0.17,13.8
23T449,2023,1531,0.18,13.8
23T449,2023,1532,0.17,13.8
23T449,2023,1533,0.16,13.8
23T449,2023,1534,0.12,13.8
23T449,2023,1535,0.23,13.8
23T449,2023,1536,0.21,13.8
23T449,2023,1537,0.23,13.8
23T449,2023,1538,0.16,13.8
23T449,2023,1539,0.23,13.8
23T449,2023,1540,0.22,13.8
23T449,2023,1541,0.15,13.8
23T449,2023,1542,0.24,13.8
23T449,2023,1543,0.13,13.8
23T449,2023,1544,0.16,13.8
23T449,2023,1545,0.16,13.8
23T449,2023,1546,0.14,13.8
23T449,2023,1547,0.19,13.8
23T449,2023,1548,0.22,13.8
23T449,2023,1549,0.21,13.8
23T449,2023,1550,0.23,13.8
23T449,2023,1551,0.17,13.8
23T449,2023,1552,0.16,13.8
23T449,2023,1553,0.19,13.8
23T449,2023,1554,0.2,13.8
23T449,2023,1555,0.19,13.8
23T449,2023,1556,0.18,13.8
23T449,2023,1557,0.19,13.8
23T449,2023,1558,0.21,13.8
23T449,2023,1559,0.2,13.8
23T449,2023,1560,0.2,13.8
23T449,2023,1561,0.2,13.8
23T449,2023,1562,0.24,13.8
23T449,2023,1563,0.19,13.8
23T449,2023,1564,0.18,13.8
23T449,2023,1565,0.13,13.8
23T449,2023,1566,0.2,13.8
23T449,2023,1567,0.19,13.8
23T449,2023,1568,0.18,13.8
23T449,2023,1569,0.19,13.8
23T449,2023,1570,0.23,13.8
23T449,2023,1571,0.21,13.8
23T449,2023,1572,0.21,13.8
23T449,2023,1573,0.14,13.8
23T449,2023,1574,0.15,13.8
23T449,2023,1575,0.2,13.8
23T449,2023,1576,0.1,13.8
23T449,2023,1577,0.15,13.8
23T449,2023,1578,0.12,13.8
23T449,2023,1579,0.18,13.8
23T449,2023,1580,0.15,13.8
23T449,2023,1581,0.12,13.8
23T449,2023,1582,0.18,13.8
23T449,2023,1583,0.19,13.8
23T449,2023,1584,0.15,13.8
23T449,2023,1585,0.17,13.8
23T449,2023,1586,0.12,13.8
23T449,2023,1587,0.17,13.8
23T449,2023,1588,0.22,13.8
23T449,2023,1589,0.11,13.8
23T449,2023,1590,0.12,13.8
23T449,2023,1591,0.14,13.8
23T449,2023,1592,0.14,13.8
23T449,2023,1593,0.14,13.8
23T449,2023,1594,0.15,13.8
23T449,2023,1595,0.18,13.8
23T449,2023,1596,0.2,13.8
23T449,2023,1597,0.24,13.8
23T449,2023,1598,0.19,13.8
23T449,2023,1599,0.18,13.8
23T449,2023,1600,0.16,13.8
23T449,2023,1601,0.15,13.8
23T449,2023,1602,0.31,13.8
23T449,2023,1603,0.27,13.8
23T449,2023,1604,0.23,13.8
23T449,2023,1605,0.14,13.8
23T449,2023,1606,0.23,13.8
23T449,2023,1607,0.25,13.8
23T449,2023,1608,0.18,13.8
23T449,2023,1609,0.21,13.8
23T449,2023,1610,0.22,13.8
23T449,2023,1611,0.31,13.8
23T449,2023,1612,0.28,13.8
23T449,2023,1613,0.2,13.8
23T449,2023,1614,0.31,13.8
23T449,2023,1615,0.27,13.8
23T449,2023,1616,0.27,13.8
23T449,2023,1617,0.3,13.8
23T449,2023,1618,0.29,13.8
23T449,2023,1619,0.39,13.8
23T449,2023,1620,0.3,13.8
23T449,2023,1621,0.42,13.8
23T449,2023,1622,0.42,13.8
23T449,2023,1623,0.38,13.8
23T449,2023,1624,0.47,13.8
23T449,2023,1625,0.48,13.8
23T449,2023,1626,0.41,13.8
23T449,2023,1627,0.27,13.8
23T449,2023,1628,0.36,13.8
23T449,2023,1629,0.3,13.8
23T449,2023,1630,0.29,13.8
23T449,2023,1631,0.34,13.8
23T449,2023,1632,0.21,13.8
23T449,2023,1633,0.3,13.8
23T449,2023,1634,0.25,13.8
23T449,2023,1635,0.3,13.8
23T449,2023,1636,0.36,13.8
23T449,2023,1637,0.35,13.8
23T449,2023,1638,0.35,13.8
23T449,2023,1639,0.36,13.8
23T449,2023,1640,0.39,13.8
23T449,2023,1641,0.2,13.8
23T449,2023,1642,0.24,13.8
23T449,2023,1643,0.33,13.8
23T449,2023,1644,0.41,13.8
23T449,2023,1645,0.37,13.8
23T449,2023,1646,0.35,13.8
23T449,2023,1647,0.42,13.8
23T449,2023,1648,0.37,13.8
23T449,2023,1649,0.37,13.8
23T449,2023,1650,0.28,13.8
23T449,2023,1651,0.3,13.8
23T449,2023,1652,0.31,13.8
23T449,2023,1653,0.29,13.8
23T449,2023,1654,0.34,13.8
23T449,2023,1655,0.36,13.8
23T449,2023,1656,0.36,13.8
23T449,2023,1657,0.29,13.8
23T449,2023,1658,0.29,13.8
23T449,2023,1659,0.32,13.8
23T449,2023,1660,0.34,13.8
23T449,2023,1661,0.33,13.8
23T449,2023,1662,0.29,13.8
23T449,2023,1663,0.26,13.8
23T449,2023,1664,0.27,13.8
23T449,2023,1665,0.29,13.8
23T449,2023,1666,0.26,13.8
23T449,2023,1667,0.16,13.8
23T449,2023,1668,0.37,13.8
23T449,2023,1669,0.39,13.8
23T449,2023,1670,0.32,13.8
23T449,2023,1671,0.37,13.8
23T449,2023,1672,0.38,13.8
23T449,2023,1673,0.3,13.8
23T449,2023,1674,0.35,13.8
23T449,2023,1675,0.42,13.8
23T449,2023,1676,0.31,13.8
23T449,2023,1677,0.33,13.8
23T449,2023,1678,0.28,13.8
23T449,2023,1679,0.25,13.8
23T449,2023,1680,0.22,13.8
23T449,2023,1681,0.27,13.8
23T449,2023,1682,0.29,13.8
23T449,2023,1683,0.32,13.8
23T449,2023,1684,0.34,13.8
23T449,2023,1685,0.27,13.8
23T449,2023,1686,0.27,13.8
23T449,2023,1687,0.34,13.8
23T449,2023,1688,0.35,13.8
23T449,2023,1689,0.41,13.8
23T449,2023,1690,0.36,13.8
23T449,2023,1691,0.31,13.8
23T449,2023,1692,0.27,13.8
23T449,2023,1693,0.27,13.8
23T449,2023,1694,0.22,13.8
23T449,2023,1695,0.22,13.8
23T449,2023,1696,0.26,13.8
23T449,2023,1697,0.27,13.8
23T449,2023,1698,0.26,13.8
23T449,2023,1699,0.2,13.8
23T449,2023,1700,0.24,13.8
23T449,2023,1701,0.21,13.8
23T449,2023,1702,0.2,13.8
23T449,2023,1703,0.2,13.8
23T449,2023,1704,0.24,13.8
23T449,2023,1705,0.16,13.8
23T449,2023,1706,0.27,13.8
23T449,2023,1707,0.16,13.8
23T449,2023,1708,0.19,13.8
23T449,2023,1709,0.2,13.8
23T449,2023,1710,0.26,13.8
23T449,2023,1711,0.14,13.8
23T449,2023,1712,0.22,13.8
23T449,2023,1713,0.19,13.8
23T449,2023,1714,0.19,13.8
23T449,2023,1715,0.17,13.8
23T449,2023,1716,0.16,13.8
23T449,2023,1717,0.18,13.8
23T449,2023,1718,0.18,13.8
23T449,2023,1719,0.17,13.8
23T449,2023,1720,0.18,13.8
23T449,2023,1721,0.25,13.8
23T449,2023,1722,0.21,13.8
23T449,2023,1723,0.15,13.8
23T449,2023,1724,0.22,13.8
23T449,2023,1725,0.2,13.8
23T449,2023,1726,0.26,13.8
23T449,2023,1727,0.26,13.8
23T449,2023,1728,0.17,13.8
23T449,2023,1729,0.2,13.8
23T449,2023,1730,0.16,13.8
23T449,2023,1731,0.21,13.8
23T449,2023,1732,0.18,13.8
23T449,2023,1733,0.15,13.8
23T449,2023,1734,0.18,13.8
23T449,2023,1735,0.16,13.8
23T449,2023,1736,0.13,13.8
23T449,2023,1737,0.13,13.8
23T449,2023,1738,0.18,13.8
23T449,2023,1739,0.19,13.8
23T449,2023,1740,0.19,13.8
23T449,2023,1741,0.19,13.8
23T449,2023,1742,0.12,13.8
23T449,2023,1743,0.22,13.8
23T449,2023,1744,0.11,13.8
23T449,2023,1745,0.12,13.8
23T449,2023,1746,0.14,13.8
23T449,2023,1747,0.21,13.8
23T449,2023,1748,0.12,13.8
23T449,2023,1749,0.17,13.8
23T449,2023,1750,0.1,13.8
23T449,2023,1751,0.14,13.8
23T449,2023,1752,0.1,13.8
23T449,2023,1753,0.11,13.8
23T449,2023,1754,0.07,13.8
23T449,2023,1755,0.05,13.8
23T449,2023,1756,0.14,13.8
23T449,2023,1757,0.17,13.8
23T449,2023,1758,0.14,13.8
23T449,2023,1759,0.24,13.8
23T449,2023,1760,0.24,13.8
23T449,2023,1761,0.09,13.8
23T449,2023,1762,0.14,13.8
23T449,2023,1763,0.15,13.8
23T449,2023,1764,0.09,13.8
23T449,2023,1765,0.14,13.8
23T449,2023,1766,0.1,13.8
23T449,2023,1767,0.12,13.8
23T449,2023,1768,0.08,13.8
23T449,2023,1769,0.07,13.8
23T449,2023,1770,0.11,13.8
23T449,2023,1771,0.11,13.8
23T449,2023,1772,0.09,13.8
23T449,2023,1773,0.13,13.8
23T449,2023,1774,0.13,13.8
23T449,2023,1775,0.13,13.8
23T449,2023,1776,0.16,13.8
23T449,2023,1777,0.15,13.8
23T449,2023,1778,0.14,13.8
23T449,2023,1779,0.12,13.8
23T449,2023,1780,0.14,13.8
23T449,2023,1781,0.17,13.8
23T449,2023,1782,0.1,13.8
23T449,2023,1783,0.12,13.8
23T449,2023,1784,0.09,13.8
23T449,2023,1785,0.11,13.8
23T449,2023,1786,0.15,13.8
23T449,2023,1787,0.09,13.8
23T449,2023,1788,0.13,13.8
23T449,2023,1789,0.13,13.8
23T449,2023,1790,0.11,13.8
23T449,2023,1791,0.18,13.8
23T449,2023,1792,0.17,13.8
23T449,2023,1793,0.14,13.8
23T449,2023,1794,0.15,13.8
23T449,2023,1795,0.14,13.8
23T449,2023,1796,0.11,13.8
23T449,2023,1797,0.13,13.8
23T449,2023,1798,0.16,13.8
23T449,2023,1799,0.15,13.8
23T449,2023,1800,0.15,13.8
23T449,2023,1801,0.15,13.8
23T449,2023,1802,0.23,13.8
23T449,2023,1803,0.13,13.8
23T449,2023,1804,0.19,13.8
23T449,2023,1805,0.14,13.8
23T449,2023,1806,0.14,13.8
23T449,2023,1807,0.17,13.8
23T449,2023,1808,0.23,13.8
23T449,2023,1809,0.11,13.8
23T449,2023,1810,0.18,13.8
23T449,2023,1811,0.2,13.8
23T449,2023,1812,0.14,13.8
23T449,2023,1813,0.12,13.8
23T449,2023,1814,0.16,13.8
23T449,2023,1815,0.15,13.8
23T449,2023,1816,0.1,13.8
23T449,2023,1817,0.16,13.8
23T449,2023,1818,0.15,13.8
23T449,2023,1819,0.15,13.8
23T449,2023,1820,0.12,13.8
23T449,2023,1821,0.13,13.8
23T449,2023,1822,0.15,13.8
23T449,2023,1823,0.17,13.8
23T449,2023,1824,0.12,13.8
23T449,2023,1825,0.17,13.8
23T449,2023,1826,0.19,13.8
23T449,2023,1827,0.11,13.8
23T449,2023,1828,0.15,13.8
23T449,2023,1829,0.16,13.8
23T449,2023,1830,0.15,13.8
23T449,2023,1831,0.12,13.8
23T449,2023,1832,0.1,13.8
23T449,2023,1833,0.15,13.8
23T449,2023,1834,0.13,13.8
23T449,2023,1835,0.15,13.8
23T449,2023,1836,0.12,13.8
23T449,2023,1837,0.15,13.8
23T449,2023,1838,0.07,13.8
23T449,2023,1839,0.13,13.8
23T449,2023,1840,0.15,13.8
23T449,2023,1841,0.13,13.8
23T449,2023,1842,0.07,13.8
23T449,2023,1843,0.13,13.8
23T449,2023,1844,0.11,13.8
23T449,2023,1845,0.16,13.8
23T449,2023,1846,0.16,13.8
23T449,2023,1847,0.13,13.8
23T449,2023,1848,0.23,13.8
23T449,2023,1849,0.11,13.8
23T449,2023,1850,0.14,13.8
23T449,2023,1851,0.15,13.8
23T449,2023,1852,0.16,13.8
23T449,2023,1853,0.17,13.8
23T449,2023,1854,0.14,13.8
23T449,2023,1855,0.21,13.8
23T449,2023,1856,0.19,13.8
23T449,2023,1857,0.18,13.8
23T449,2023,1858,0.15,13.8
23T449,2023,1859,0.25,13.8
23T449,2023,1860,0.18,13.8
23T449,2023,1861,0.31,13.8
23T449,2023,1862,0.13,13.8
23T449,2023,1863,0.19,13.8
23T449,2023,1864,0.14,13.8
23T449,2023,1865,0.27,13.8
23T449,2023,1866,0.19,13.8
23T449,2023,1867,0.12,13.8
23T449,2023,1868,0.18,13.8
23T449,2023,1869,0.19,13.8
23T449,2023,1870,0.22,13.8
23T449,2023,1871,0.19,13.8
23T449,2023,1872,0.19,13.8
23T449,2023,1873,0.17,13.8
23T449,2023,1874,0.19,13.8
23T449,2023,1875,0.14,13.8
23T449,2023,1876,0.2,13.8
23T449,2023,1877,0.22,13.8
23T449,2023,1878,0.15,13.8
23T449,2023,1879,0.15,13.8
23T449,2023,1880,0.14,13.8
23T449,2023,1881,0.12,13.8
23T449,2023,1882,0.15,13.8
23T449,2023,1883,0.13,13.8
23T449,2023,1884,0.08,13.8
23T449,2023,1885,0.15,13.8
23T449,2023,1886,0.15,13.8
23T449,2023,1887,0.15,13.8
23T449,2023,1888,0.13,13.8
23T449,2023,1889,0.13,13.8
23T449,2023,1890,0.17,13.8
23T449,2023,1891,0.1,13.8
23T449,2023,1892,0.17,13.8
23T449,2023,1893,0.13,13.8
23T449,2023,1894,0.13,13.8
23T449,2023,1895,0.13,13.8
23T449,2023,1896,0.17,13.8
23T449,2023,1897,0.11,13.8
23T449,2023,1898,0.19,13.8
23T449,2023,1899,0.12,13.8
23T449,2023,1900,0.11,13.8
23T449,2023,1901,0.07,13.8
23T449,2023,1902,0.09,13.8
23T449,2023,1903,0.09,13.8
23T449,2023,1904,0.11,13.8
23T449,2023,1905,0.08,13.8
23T449,2023,1906,0.09,13.8
23T449,2023,1907,0.11,13.8
23T449,2023,1908,0.11,13.8
23T449,2023,1909,0.15,13.8
23T449,2023,1910,0.12,13.8
23T449,2023,1911,0.15,13.8
23T449,2023,1912,0.1,13.8
23T449,2023,1913,0.09,13.8
23T449,2023,1914,0.13,13.8
23T449,2023,1915,0.13,13.8
23T449,2023,1916,0.15,13.8
23T449,2023,1917,0.15,13.8
23T449,2023,1918,0.11,13.8
23T449,2023,1919,0.09,13.8
23T449,2023,1920,0.08,13.8
23T449,2023,1921,0.08,13.8
23T449,2023,1922,0.1,13.8
23T449,2023,1923,0.13,13.8
23T449,2023,1924,0.12,13.8
23T449,2023,1925,0.09,13.8
23T449,2023,1926,0.14,13.8
23T449,2023,1927,0.09,13.8
23T449,2023,1928,0.06,13.8
23T449,2023,1929,0.13,13.8
23T449,2023,1930,0.13,13.8
23T449,2023,1931,0.13,13.8
23T449,2023,1932,0.11,13.8
23T449,2023,1933,0.13,13.8
23T449,2023,1934,0.06,13.8
23T449,2023,1935,0.09,13.8
23T449,2023,1936,0.09,13.8
23T449,2023,1937,0.11,13.8
23T449,2023,1938,0.14,13.8
23T449,2023,1939,0.13,13.8
23T449,2023,1940,0.14,13.8
23T449,2023,1941,0.15,13.8
23T449,2023,1942,0.18,13.8
23T449,2023,1943,0.16,13.8
23T449,2023,1944,0.15,13.8
23T449,2023,1945,0.23,13.8
23T449,2023,1946,0.15,13.8
23T449,2023,1947,0.15,13.8
23T449,2023,1948,0.25,13.8
23T449,2023,1949,0.13,13.8
23T449,2023,1950,0.12,13.8
23T449,2023,1951,0.12,13.8
23T449,2023,1952,0.1,13.8
23T449,2023,1953,0.17,13.8
23T449,2023,1954,0.15,13.8
23T449,2023,1955,0.15,13.8
23T449,2023,1956,0.05,13.8
23T449,2023,1957,0.15,13.8
23T449,2023,1958,0.17,13.8
23T449,2023,1959,0.21,13.8
23T449,2023,1960,0.18,13.8
23T449,2023,1961,0.18,13.8
23T449,2023,1962,0.16,13.8
23T449,2023,1963,0.17,13.8
23T449,2023,1964,0.18,13.8
23T449,2023,1965,0.12,13.8
23T449,2023,1966,0.1,13.8
23T449,2023,1967,0.1,13.8
23T449,2023,1968,0.11,13.8
23T449,2023,1969,0.1,13.8
23T449,2023,1970,0.19,13.8
23T449,2023,1971,0.12,13.8
23T449,2023,1972,0.11,13.8
23T449,2023,1973,0.14,13.8
23T449,2023,1974,0.19,13.8
23T449,2023,1975,0.14,13.8
23T449,2023,1976,0.11,13.8
23T449,2023,1977,0.17,13.8
23T449,2023,1978,0.13,13.8
23T449,2023,1979,0.16,13.8
23T449,2023,1980,0.18,13.8
23T449,2023,1981,0.23,13.8
23T449,2023,1982,0.19,13.8
23T449,2023,1983,0.21,13.8
23T449,2023,1984,0.26,13.8
23T449,2023,1985,0.17,13.8
23T449,2023,1986,0.29,13.8
23T449,2023,1987,0.26,13.8
23T449,2023,1988,0.23,13.8
23T449,2023,1989,0.21,13.8
23T449,2023,1990,0.21,13.8
23T449,2023,1991,0.19,13.8
23T449,2023,1992,0.17,13.8
23T449,2023,1993,0.17,13.8
23T449,2023,1994,0.27,13.8
23T449,2023,1995,0.18,13.8
23T449,2023,1996,0.19,13.8
23T449,2023,1997,0.13,13.8
23T449,2023,1998,0.21,13.8
23T449,2023,1999,0.17,13.8
23T449,2023,2000,0.13,13.8
23T449,2023,2001,0.15,13.8
23T449,2023,2002,0.19,13.8
23T449,2023,2003,0.15,13.8
23T449,2023,2004,0.15,13.8
23T449,2023,2005,0.13,13.8
23T449,2023,2006,0.13,13.8
23T449,2023,2007,0.13,13.8
23T449,2023,2008,0.15,13.8
23T449,2023,2009,0.13,13.8
23T449,2023,2010,0.21,13.8
23T449,2023,2011,0.13,13.8
23T449,2023,2012,0.1,13.8
23T449,2023,2013,0.15,13.8
23T449,2023,2014,0.15,13.8
23T449,2023,2015,0.12,13.8
23T449,2023,2016,0.12,13.8
23T449,2023,2017,0.15,13.8
23T449,2023,2018,0.09,13.8
23T449,2023,2019,0.15,13.8
23T449,2023,2020,0.11,13.8
23T449,2023,2021,0.17,13.8
23T449,2023,2022,0.15,13.8
23T469,2023,1914,0.94,6.3
23T469,2023,1915,0.52,6.3
23T469,2023,1916,0.39,6.3
23T469,2023,1917,0.52,6.3
23T469,2023,1918,0.49,6.3
23T469,2023,1919,0.43,6.3
23T469,2023,1920,0.5,6.3
23T469,2023,1921,0.54,6.3
23T469,2023,1922,0.64,6.3
23T469,2023,1923,0.62,6.3
23T469,2023,1924,0.5,6.3
23T469,2023,1925,0.68,6.3
23T469,2023,1926,0.9,6.3
23T469,2023,1927,0.73,6.3
23T469,2023,1928,0.57,6.3
23T469,2023,1929,0.52,6.3
23T469,2023,1930,0.45,6.3
23T469,2023,1931,0.32,6.3
23T469,2023,1932,0.38,6.3
23T469,2023,1933,0.38,6.3
23T469,2023,1934,0.47,6.3
23T469,2023,1935,0.53,6.3
23T469,2023,1936,0.48,6.3
23T469,2023,1937,0.77,6.3
23T469,2023,1938,0.88,6.3
23T469,2023,1939,0.74,6.3
23T469,2023,1940,0.73,6.3
23T469,2023,1941,0.66,6.3
23T469,2023,1942,0.7,6.3
23T469,2023,1943,0.64,6.3
23T469,2023,1944,0.53,6.3
23T469,2023,1945,0.71,6.3
23T469,2023,1946,0.69,6.3
23T469,2023,1947,0.85,6.3
23T469,2023,1948,0.77,6.3
23T469,2023,1949,0.56,6.3
23T469,2023,1950,0.45,6.3
23T469,2023,1951,0.51,6.3
23T469,2023,1952,0.5,6.3
23T469,2023,1953,0.88,6.3
23T469,2023,1954,0.42,6.3
23T469,2023,1955,0.65,6.3
23T469,2023,1956,0.79,6.3
23T469,2023,1957,0.6,6.3
23T469,2023,1958,0.53,6.3
23T469,2023,1959,0.45,6.3
23T469,2023,1960,0.39,6.3
23T469,2023,1961,0.54,6.3
23T469,2023,1962,0.38,6.3
23T469,2023,1963,0.32,6.3
23T469,2023,1964,0.51,6.3
23T469,2023,1965,0.63,6.3
