TRE_CN,Year,RW,MEASYEAR,DIA
2909725010690,1958,1.79,1994,14.7
2909725010690,1959,1.34,1994,14.7
2909725010690,1960,1.28,1994,14.7
2909725010690,1961,1.15,1994,14.7
2909725010690,1962,1.38,1994,14.7
2909725010690,1963,1.21,1994,14.7
2909725010690,1964,1.32,1994,14.7
2909725010690,1965,0.98,1994,14.7
2909725010690,1966,0.44,1994,14.7
2909725010690,1967,0.85,1994,14.7
2909725010690,1968,1,1994,14.7
2909725010690,1969,1.31,1994,14.7
2909725010690,1970,1.42,1994,14.7
2909725010690,1971,1.18,1994,14.7
2909725010690,1972,0.93,1994,14.7
2909725010690,1973,1.03,1994,14.7
2909725010690,1974,1.09,1994,14.7
2909725010690,1975,1.17,1994,14.7
2909725010690,1976,1.11,1994,14.7
2909725010690,1977,0.8,1994,14.7
2909725010690,1978,1.19,1994,14.7
2909725010690,1979,1.28,1994,14.7
2909725010690,1980,1.15,1994,14.7
2909725010690,1981,1.26,1994,14.7
2909725010690,1982,1.24,1994,14.7
2909725010690,1983,1.52,1994,14.7
2909725010690,1984,1.85,1994,14.7
2909725010690,1985,1.76,1994,14.7
2909725010690,1986,2.25,1994,14.7
2909725010690,1987,1.68,1994,14.7
2909725010690,1988,1.84,1994,14.7
2909725010690,1989,1.29,1994,14.7
2909725010690,1990,0.9,1994,14.7
2909725010690,1991,1.3,1994,14.7
2909725010690,1992,1.29,1994,14.7
2909725010690,1993,1.16,1994,14.7
2909725010690,1994,0.86,1994,14.7
2909925010690,1936,1.37,1994,17.7
2909925010690,1937,0.47,1994,17.7
2909925010690,1938,1.43,1994,17.7
2909925010690,1939,1,1994,17.7
2909925010690,1940,2.5,1994,17.7
2909925010690,1941,2.11,1994,17.7
2909925010690,1942,2.87,1994,17.7
2909925010690,1943,1.72,1994,17.7
2909925010690,1944,3.73,1994,17.7
2909925010690,1945,3.33,1994,17.7
2909925010690,1946,2.47,1994,17.7
2909925010690,1947,3.86,1994,17.7
2909925010690,1948,3.21,1994,17.7
2909925010690,1949,3.26,1994,17.7
2909925010690,1950,2.9,1994,17.7
2909925010690,1951,3.87,1994,17.7
2909925010690,1952,5.14,1994,17.7
2909925010690,1953,4.32,1994,17.7
2909925010690,1954,4.35,1994,17.7
2909925010690,1955,4.11,1994,17.7
2909925010690,1956,5.2,1994,17.7
2909925010690,1957,5,1994,17.7
2909925010690,1958,5.14,1994,17.7
2909925010690,1959,4.99,1994,17.7
2909925010690,1960,5.21,1994,17.7
2909925010690,1961,3.07,1994,17.7
2909925010690,1962,4.75,1994,17.7
2909925010690,1963,4.47,1994,17.7
2909925010690,1964,5.58,1994,17.7
2909925010690,1965,4.84,1994,17.7
2909925010690,1966,3.13,1994,17.7
2909925010690,1967,3.75,1994,17.7
2909925010690,1968,5.09,1994,17.7
2909925010690,1969,5.36,1994,17.7
2909925010690,1970,4.34,1994,17.7
2909925010690,1971,4.61,1994,17.7
2909925010690,1972,4.05,1994,17.7
2909925010690,1973,5.92,1994,17.7
2909925010690,1974,4.99,1994,17.7
2909925010690,1975,4.4,1994,17.7
2909925010690,1976,4.21,1994,17.7
2909925010690,1977,2.11,1994,17.7
2909925010690,1978,4.24,1994,17.7
2909925010690,1979,4.57,1994,17.7
2909925010690,1980,3.31,1994,17.7
2909925010690,1981,3.34,1994,17.7
2909925010690,1982,3.17,1994,17.7
2909925010690,1983,3.71,1994,17.7
2909925010690,1984,4.01,1994,17.7
2909925010690,1985,4.18,1994,17.7
2909925010690,1986,4.9,1994,17.7
2909925010690,1987,3.02,1994,17.7
2909925010690,1988,3.92,1994,17.7
2909925010690,1989,2.71,1994,17.7
2909925010690,1990,2.51,1994,17.7
2909925010690,1991,2.72,1994,17.7
2909925010690,1992,2.92,1994,17.7
2909925010690,1993,3.46,1994,17.7
2909925010690,1994,2.86,1994,17.7
2910761010690,1887,0.65,1994,12.9
2910761010690,1888,1.44,1994,12.9
2910761010690,1889,0.96,1994,12.9
2910761010690,1890,1.37,1994,12.9
2910761010690,1891,1.54,1994,12.9
2910761010690,1892,1.53,1994,12.9
2910761010690,1893,1.23,1994,12.9
2910761010690,1894,1.57,1994,12.9
2910761010690,1895,1.97,1994,12.9
2910761010690,1896,2.01,1994,12.9
2910761010690,1897,2.34,1994,12.9
2910761010690,1898,2.14,1994,12.9
2910761010690,1899,1.21,1994,12.9
2910761010690,1900,1.88,1994,12.9
2910761010690,1901,2.2,1994,12.9
2910761010690,1902,2.12,1994,12.9
2910761010690,1903,2.11,1994,12.9
2910761010690,1904,2.19,1994,12.9
2910761010690,1905,1.63,1994,12.9
2910761010690,1906,1.76,1994,12.9
2910761010690,1907,2.34,1994,12.9
2910761010690,1908,2.42,1994,12.9
2910761010690,1909,2.25,1994,12.9
2910761010690,1910,2.57,1994,12.9
2910761010690,1911,1.61,1994,12.9
2910761010690,1912,1.71,1994,12.9
2910761010690,1913,1.93,1994,12.9
2910761010690,1914,1.79,1994,12.9
2910761010690,1915,1.7,1994,12.9
2910761010690,1916,1.86,1994,12.9
2910761010690,1917,2.15,1994,12.9
2910761010690,1918,1.72,1994,12.9
2910761010690,1919,1.66,1994,12.9
2910761010690,1920,1.47,1994,12.9
2910761010690,1921,1.51,1994,12.9
2910761010690,1922,1.27,1994,12.9
2910761010690,1923,1.2,1994,12.9
2910761010690,1924,1.49,1994,12.9
2910761010690,1925,1.57,1994,12.9
2910761010690,1926,1.54,1994,12.9
2910761010690,1927,1.36,1994,12.9
2910761010690,1928,1.81,1994,12.9
2910761010690,1929,0.87,1994,12.9
2910761010690,1930,0.36,1994,12.9
2910761010690,1931,0.24,1994,12.9
2910761010690,1932,0.22,1994,12.9
2910761010690,1933,0.37,1994,12.9
2910761010690,1934,0.23,1994,12.9
2910761010690,1935,0.44,1994,12.9
2910761010690,1936,0.82,1994,12.9
2910761010690,1937,1.21,1994,12.9
2910761010690,1938,1.25,1994,12.9
2910761010690,1939,1.46,1994,12.9
2910761010690,1940,1.51,1994,12.9
2910761010690,1941,0.99,1994,12.9
2910761010690,1942,1.03,1994,12.9
2910761010690,1943,0.73,1994,12.9
2910761010690,1944,0.69,1994,12.9
2910761010690,1945,0.59,1994,12.9
2910761010690,1946,0.87,1994,12.9
2910761010690,1947,0.74,1994,12.9
2910761010690,1948,0.95,1994,12.9
2910761010690,1949,0.58,1994,12.9
2910761010690,1950,0.68,1994,12.9
2910761010690,1951,0.79,1994,12.9
2910761010690,1952,1.03,1994,12.9
2910761010690,1953,1.1,1994,12.9
2910761010690,1954,1.24,1994,12.9
2910761010690,1955,1.15,1994,12.9
2910761010690,1956,1.39,1994,12.9
2910761010690,1957,1.31,1994,12.9
2910761010690,1958,1.64,1994,12.9
2910761010690,1959,1.44,1994,12.9
2910761010690,1960,1.65,1994,12.9
2910761010690,1961,1.63,1994,12.9
2910761010690,1962,1.81,1994,12.9
2910761010690,1963,1.78,1994,12.9
2910761010690,1964,1.94,1994,12.9
2910761010690,1965,1.76,1994,12.9
2910761010690,1966,1.63,1994,12.9
2910761010690,1967,1.26,1994,12.9
2910761010690,1968,1.65,1994,12.9
2910761010690,1969,2.35,1994,12.9
2910761010690,1970,1.56,1994,12.9
2910761010690,1971,1.43,1994,12.9
2910761010690,1972,1.57,1994,12.9
2910761010690,1973,1.62,1994,12.9
2910761010690,1974,1.52,1994,12.9
2910761010690,1975,1.37,1994,12.9
2910761010690,1976,1.48,1994,12.9
2910761010690,1977,1.12,1994,12.9
2910761010690,1978,1.5,1994,12.9
2910761010690,1979,1.61,1994,12.9
2910761010690,1980,1.41,1994,12.9
2910761010690,1981,1.6,1994,12.9
2910761010690,1982,1.34,1994,12.9
2910761010690,1983,1.51,1994,12.9
2910761010690,1984,1.78,1994,12.9
2910761010690,1985,1.83,1994,12.9
2910761010690,1986,1.66,1994,12.9
2910761010690,1987,1.2,1994,12.9
2910761010690,1988,1.13,1994,12.9
2910761010690,1989,1.18,1994,12.9
2910761010690,1990,1.25,1994,12.9
2910761010690,1991,1.4,1994,12.9
2910761010690,1992,1.35,1994,12.9
2910761010690,1993,1.4,1994,12.9
2910761010690,1994,1.5,1994,12.9
2917481010690,1869,0.87,1992,13.6
2917481010690,1870,0.58,1992,13.6
2917481010690,1871,1.07,1992,13.6
2917481010690,1872,1.89,1992,13.6
2917481010690,1873,1.09,1992,13.6
2917481010690,1874,1.3,1992,13.6
2917481010690,1875,0.89,1992,13.6
2917481010690,1876,0.73,1992,13.6
2917481010690,1877,1.47,1992,13.6
2917481010690,1878,1.52,1992,13.6
2917481010690,1879,0.87,1992,13.6
2917481010690,1880,0.85,1992,13.6
2917481010690,1881,1.06,1992,13.6
2917481010690,1882,0.84,1992,13.6
2917481010690,1883,1.23,1992,13.6
2917481010690,1884,1.19,1992,13.6
2917481010690,1885,1.75,1992,13.6
2917481010690,1886,1.39,1992,13.6
2917481010690,1887,1.28,1992,13.6
2917481010690,1888,1.8,1992,13.6
2917481010690,1889,1.41,1992,13.6
2917481010690,1890,1.25,1992,13.6
2917481010690,1891,1.45,1992,13.6
2917481010690,1892,1.54,1992,13.6
2917481010690,1893,1.39,1992,13.6
2917481010690,1894,1.18,1992,13.6
2917481010690,1895,1.49,1992,13.6
2917481010690,1896,1.35,1992,13.6
2917481010690,1897,1.96,1992,13.6
2917481010690,1898,1.77,1992,13.6
2917481010690,1899,1.44,1992,13.6
2917481010690,1900,1.46,1992,13.6
2917481010690,1901,1.42,1992,13.6
2917481010690,1902,1.36,1992,13.6
2917481010690,1903,1.29,1992,13.6
2917481010690,1904,1.23,1992,13.6
2917481010690,1905,0.84,1992,13.6
2917481010690,1906,0.92,1992,13.6
2917481010690,1907,1.07,1992,13.6
2917481010690,1908,1.26,1992,13.6
2917481010690,1909,1.36,1992,13.6
2917481010690,1910,1.41,1992,13.6
2917481010690,1911,1.28,1992,13.6
2917481010690,1912,1.22,1992,13.6
2917481010690,1913,1.32,1992,13.6
2917481010690,1914,1.64,1992,13.6
2917481010690,1915,1.26,1992,13.6
2917481010690,1916,1.48,1992,13.6
2917481010690,1917,1.52,1992,13.6
2917481010690,1918,0.99,1992,13.6
2917481010690,1919,1.19,1992,13.6
2917481010690,1920,1.07,1992,13.6
2917481010690,1921,1.3,1992,13.6
2917481010690,1922,1.15,1992,13.6
2917481010690,1923,1.31,1992,13.6
2917481010690,1924,1.06,1992,13.6
2917481010690,1925,1.22,1992,13.6
2917481010690,1926,1.13,1992,13.6
2917481010690,1927,1.13,1992,13.6
2917481010690,1928,1.25,1992,13.6
2917481010690,1929,1.32,1992,13.6
2917481010690,1930,1.16,1992,13.6
2917481010690,1931,1.25,1992,13.6
2917481010690,1932,1.18,1992,13.6
2917481010690,1933,1.16,1992,13.6
2917481010690,1934,1.11,1992,13.6
2917481010690,1935,0.98,1992,13.6
2917481010690,1936,1.17,1992,13.6
2917481010690,1937,1.07,1992,13.6
2917481010690,1938,1.13,1992,13.6
2917481010690,1939,1.32,1992,13.6
2917481010690,1940,1.12,1992,13.6
2917481010690,1941,1.2,1992,13.6
2917481010690,1942,1.28,1992,13.6
2917481010690,1943,1.19,1992,13.6
2917481010690,1944,1.2,1992,13.6
2917481010690,1945,1.16,1992,13.6
2917481010690,1946,1.04,1992,13.6
2917481010690,1947,1.19,1992,13.6
2917481010690,1948,1.12,1992,13.6
2917481010690,1949,0.64,1992,13.6
2917481010690,1950,0.99,1992,13.6
2917481010690,1951,1.37,1992,13.6
2917481010690,1952,1.29,1992,13.6
2917481010690,1953,1.22,1992,13.6
2917481010690,1954,1.03,1992,13.6
2917481010690,1955,0.94,1992,13.6
2917481010690,1956,0.98,1992,13.6
2917481010690,1957,0.93,1992,13.6
2917481010690,1958,0.96,1992,13.6
2917481010690,1959,1.25,1992,13.6
2917481010690,1960,1.14,1992,13.6
2917481010690,1961,0.8,1992,13.6
2917481010690,1962,1.06,1992,13.6
2917481010690,1963,1.04,1992,13.6
2917481010690,1964,1.04,1992,13.6
2917481010690,1965,1.35,1992,13.6
2917481010690,1966,1.81,1992,13.6
2917481010690,1967,1.55,1992,13.6
2917481010690,1968,1.81,1992,13.6
2917481010690,1969,1.96,1992,13.6
2917481010690,1970,1.05,1992,13.6
2917481010690,1971,0.94,1992,13.6
2917481010690,1972,1.19,1992,13.6
2917481010690,1973,1.04,1992,13.6
2917481010690,1974,1.12,1992,13.6
2917481010690,1975,1.22,1992,13.6
2917481010690,1976,1.29,1992,13.6
2917481010690,1977,1.09,1992,13.6
2917481010690,1978,1.34,1992,13.6
2917481010690,1979,1.31,1992,13.6
2917481010690,1980,1.07,1992,13.6
2917481010690,1981,1.15,1992,13.6
2917481010690,1982,1.11,1992,13.6
2917481010690,1983,1.35,1992,13.6
2917481010690,1984,1.56,1992,13.6
2917481010690,1985,1.56,1992,13.6
2917481010690,1986,1.82,1992,13.6
2917481010690,1987,1.88,1992,13.6
2917481010690,1988,1.31,1992,13.6
2917481010690,1989,1.25,1992,13.6
2917481010690,1990,1.24,1992,13.6
2917481010690,1991,1,1992,13.6
2917481010690,1992,1.05,1992,13.6
2917590010690,1882,0.71,1994,11.8
2917590010690,1883,0.33,1994,11.8
2917590010690,1884,0.46,1994,11.8
2917590010690,1885,0.51,1994,11.8
2917590010690,1886,0.39,1994,11.8
2917590010690,1887,0.99,1994,11.8
2917590010690,1888,1.09,1994,11.8
2917590010690,1889,1.52,1994,11.8
2917590010690,1890,0.99,1994,11.8
2917590010690,1891,1.1,1994,11.8
2917590010690,1892,0.56,1994,11.8
2917590010690,1893,0.53,1994,11.8
2917590010690,1894,0.92,1994,11.8
2917590010690,1895,0.95,1994,11.8
2917590010690,1896,0.38,1994,11.8
2917590010690,1897,0.55,1994,11.8
2917590010690,1898,0.43,1994,11.8
2917590010690,1899,0.38,1994,11.8
2917590010690,1900,0.52,1994,11.8
2917590010690,1901,0.5,1994,11.8
2917590010690,1902,0.4,1994,11.8
2917590010690,1903,0.33,1994,11.8
2917590010690,1904,0.28,1994,11.8
2917590010690,1905,0.45,1994,11.8
2917590010690,1906,0.54,1994,11.8
2917590010690,1907,0.88,1994,11.8
2917590010690,1908,1.13,1994,11.8
2917590010690,1909,1.23,1994,11.8
2917590010690,1910,1.51,1994,11.8
2917590010690,1911,1.63,1994,11.8
2917590010690,1912,1.77,1994,11.8
2917590010690,1913,1.84,1994,11.8
2917590010690,1914,1.75,1994,11.8
2917590010690,1915,2.07,1994,11.8
2917590010690,1916,1.78,1994,11.8
2917590010690,1917,1.57,1994,11.8
2917590010690,1918,1.69,1994,11.8
2917590010690,1919,0.78,1994,11.8
2917590010690,1920,0.98,1994,11.8
2917590010690,1921,1.19,1994,11.8
2917590010690,1922,1.21,1994,11.8
2917590010690,1923,1.28,1994,11.8
2917590010690,1924,1.4,1994,11.8
2917590010690,1925,1.22,1994,11.8
2917590010690,1926,1.5,1994,11.8
2917590010690,1927,1.75,1994,11.8
2917590010690,1928,1.53,1994,11.8
2917590010690,1929,1.53,1994,11.8
2917590010690,1930,1.47,1994,11.8
2917590010690,1931,1.4,1994,11.8
2917590010690,1932,1.33,1994,11.8
2917590010690,1933,1.71,1994,11.8
2917590010690,1934,1.28,1994,11.8
2917590010690,1935,1.21,1994,11.8
2917590010690,1936,1.64,1994,11.8
2917590010690,1937,1.47,1994,11.8
2917590010690,1938,1.65,1994,11.8
2917590010690,1939,1.11,1994,11.8
2917590010690,1940,1.66,1994,11.8
2917590010690,1941,1.86,1994,11.8
2917590010690,1942,1.75,1994,11.8
2917590010690,1943,1.06,1994,11.8
2917590010690,1944,1.55,1994,11.8
2917590010690,1945,1.7,1994,11.8
2917590010690,1946,1.59,1994,11.8
2917590010690,1947,1.7,1994,11.8
2917590010690,1948,1.22,1994,11.8
2917590010690,1949,1.45,1994,11.8
2917590010690,1950,1.56,1994,11.8
2917590010690,1951,1.47,1994,11.8
2917590010690,1952,1.55,1994,11.8
2917590010690,1953,1.59,1994,11.8
2917590010690,1954,1.55,1994,11.8
2917590010690,1955,1.56,1994,11.8
2917590010690,1956,1.78,1994,11.8
2917590010690,1957,1.81,1994,11.8
2917590010690,1958,1.79,1994,11.8
2917590010690,1959,1.51,1994,11.8
2917590010690,1960,1.66,1994,11.8
2917590010690,1961,1.81,1994,11.8
2917590010690,1962,1.5,1994,11.8
2917590010690,1963,1.31,1994,11.8
2917590010690,1964,1.51,1994,11.8
2917590010690,1965,1.59,1994,11.8
2917590010690,1966,2.29,1994,11.8
2917590010690,1967,1.51,1994,11.8
2917590010690,1968,1.78,1994,11.8
2917590010690,1969,1.45,1994,11.8
2917590010690,1970,1.69,1994,11.8
2917590010690,1971,1.19,1994,11.8
2917590010690,1972,0.85,1994,11.8
2917590010690,1973,0.91,1994,11.8
2917590010690,1974,1.24,1994,11.8
2917590010690,1975,1.04,1994,11.8
2917590010690,1976,0.92,1994,11.8
2917590010690,1977,0.87,1994,11.8
2917590010690,1978,0.82,1994,11.8
2917590010690,1979,0.86,1994,11.8
2917590010690,1980,0.87,1994,11.8
2917590010690,1981,0.97,1994,11.8
2917590010690,1982,0.91,1994,11.8
2917590010690,1983,0.9,1994,11.8
2917590010690,1984,0.93,1994,11.8
2917590010690,1985,0.89,1994,11.8
2917590010690,1986,1.09,1994,11.8
2917590010690,1987,0.99,1994,11.8
2917590010690,1988,1.26,1994,11.8
2917590010690,1989,0.99,1994,11.8
2917590010690,1990,0.92,1994,11.8
2917590010690,1991,0.86,1994,11.8
2917590010690,1992,0.71,1994,11.8
2917590010690,1993,0.76,1994,11.8
2917590010690,1994,0.86,1994,11.8
2917675010690,1868,0.47,1992,18.7
2917675010690,1869,1.4,1992,18.7
2917675010690,1870,1.01,1992,18.7
2917675010690,1871,1.33,1992,18.7
2917675010690,1872,0.85,1992,18.7
2917675010690,1873,1.13,1992,18.7
2917675010690,1874,1.06,1992,18.7
2917675010690,1875,0.85,1992,18.7
2917675010690,1876,0.85,1992,18.7
2917675010690,1877,0.86,1992,18.7
2917675010690,1878,0.92,1992,18.7
2917675010690,1879,0.94,1992,18.7
2917675010690,1880,0.65,1992,18.7
2917675010690,1881,1.05,1992,18.7
2917675010690,1882,0.77,1992,18.7
2917675010690,1883,0.81,1992,18.7
2917675010690,1884,0.73,1992,18.7
2917675010690,1885,1.32,1992,18.7
2917675010690,1886,1.4,1992,18.7
2917675010690,1887,1.16,1992,18.7
2917675010690,1888,1.21,1992,18.7
2917675010690,1889,0.62,1992,18.7
2917675010690,1890,0.54,1992,18.7
2917675010690,1891,0.58,1992,18.7
2917675010690,1892,0.69,1992,18.7
2917675010690,1893,0.78,1992,18.7
2917675010690,1894,0.95,1992,18.7
2917675010690,1895,0.79,1992,18.7
2917675010690,1896,0.62,1992,18.7
2917675010690,1897,0.87,1992,18.7
2917675010690,1898,1.08,1992,18.7
2917675010690,1899,0.74,1992,18.7
2917675010690,1900,0.84,1992,18.7
2917675010690,1901,0.99,1992,18.7
2917675010690,1902,0.92,1992,18.7
2917675010690,1903,0.83,1992,18.7
2917675010690,1904,0.74,1992,18.7
2917675010690,1905,0.77,1992,18.7
2917675010690,1906,0.95,1992,18.7
2917675010690,1907,1.14,1992,18.7
2917675010690,1908,1.65,1992,18.7
2917675010690,1909,1.58,1992,18.7
2917675010690,1910,1.61,1992,18.7
2917675010690,1911,2.04,1992,18.7
2917675010690,1912,1.45,1992,18.7
2917675010690,1913,1.69,1992,18.7
2917675010690,1914,1.35,1992,18.7
2917675010690,1915,1.93,1992,18.7
2917675010690,1916,2.02,1992,18.7
2917675010690,1917,2.06,1992,18.7
2917675010690,1918,1.79,1992,18.7
2917675010690,1919,1.42,1992,18.7
2917675010690,1920,1.43,1992,18.7
2917675010690,1921,1.91,1992,18.7
2917675010690,1922,1.59,1992,18.7
2917675010690,1923,1.35,1992,18.7
2917675010690,1924,1.09,1992,18.7
2917675010690,1925,1.09,1992,18.7
2917675010690,1926,1.09,1992,18.7
2917675010690,1927,0.51,1992,18.7
2917675010690,1928,0.4,1992,18.7
2917675010690,1929,0.51,1992,18.7
2917675010690,1930,0.38,1992,18.7
2917675010690,1931,0.41,1992,18.7
2917675010690,1932,0.43,1992,18.7
2917675010690,1933,0.56,1992,18.7
2917675010690,1934,0.53,1992,18.7
2917675010690,1935,0.73,1992,18.7
2917675010690,1936,0.59,1992,18.7
2917675010690,1937,0.67,1992,18.7
2917675010690,1938,0.56,1992,18.7
2917675010690,1939,0.83,1992,18.7
2917675010690,1940,1.15,1992,18.7
2917675010690,1941,1.24,1992,18.7
2917675010690,1942,1.32,1992,18.7
2917675010690,1943,1.38,1992,18.7
2917675010690,1944,1.15,1992,18.7
2917675010690,1945,1.25,1992,18.7
2917675010690,1946,1.49,1992,18.7
2917675010690,1947,1.4,1992,18.7
2917675010690,1948,1.19,1992,18.7
2917675010690,1949,1.35,1992,18.7
2917675010690,1950,1.23,1992,18.7
2917675010690,1951,1.59,1992,18.7
2917675010690,1952,1.63,1992,18.7
2917675010690,1953,1.41,1992,18.7
2917675010690,1954,1.41,1992,18.7
2917675010690,1955,1.54,1992,18.7
2917675010690,1956,1.43,1992,18.7
2917675010690,1957,1.53,1992,18.7
2917675010690,1958,1.34,1992,18.7
2917675010690,1959,1.2,1992,18.7
2917675010690,1960,1.29,1992,18.7
2917675010690,1961,0.86,1992,18.7
2917675010690,1962,1.06,1992,18.7
2917675010690,1963,0.99,1992,18.7
2917675010690,1964,0.93,1992,18.7
2917675010690,1965,1,1992,18.7
2917675010690,1966,1.29,1992,18.7
2917675010690,1967,0.92,1992,18.7
2917675010690,1968,1.26,1992,18.7
2917675010690,1969,1.86,1992,18.7
2917675010690,1970,1.16,1992,18.7
2917675010690,1971,1.06,1992,18.7
2917675010690,1972,1.65,1992,18.7
2917675010690,1973,1.51,1992,18.7
2917675010690,1974,1.23,1992,18.7
2917675010690,1975,1.25,1992,18.7
2917675010690,1976,1.39,1992,18.7
2917675010690,1977,1.01,1992,18.7
2917675010690,1978,1.13,1992,18.7
2917675010690,1979,1.07,1992,18.7
2917675010690,1980,0.62,1992,18.7
2917675010690,1981,0.77,1992,18.7
2917675010690,1982,0.69,1992,18.7
2917675010690,1983,0.85,1992,18.7
2917675010690,1984,0.65,1992,18.7
2917675010690,1985,0.77,1992,18.7
2917675010690,1986,0.93,1992,18.7
2917675010690,1987,1.07,1992,18.7
2917675010690,1988,0.8,1992,18.7
2917675010690,1989,0.52,1992,18.7
2917675010690,1990,0.64,1992,18.7
2917675010690,1991,1.29,1992,18.7
2917675010690,1992,0.93,1992,18.7
2917676010690,1883,0.7,1992,14.5
2917676010690,1884,0.61,1992,14.5
2917676010690,1885,1.05,1992,14.5
2917676010690,1886,1.02,1992,14.5
2917676010690,1887,1.1,1992,14.5
2917676010690,1888,1.13,1992,14.5
2917676010690,1889,0.99,1992,14.5
2917676010690,1890,0.66,1992,14.5
2917676010690,1891,0.5,1992,14.5
2917676010690,1892,0.41,1992,14.5
2917676010690,1893,0.72,1992,14.5
2917676010690,1894,0.86,1992,14.5
2917676010690,1895,0.93,1992,14.5
2917676010690,1896,0.95,1992,14.5
2917676010690,1897,1.09,1992,14.5
2917676010690,1898,0.99,1992,14.5
2917676010690,1899,0.89,1992,14.5
2917676010690,1900,1.21,1992,14.5
2917676010690,1901,1.45,1992,14.5
2917676010690,1902,1.23,1992,14.5
2917676010690,1903,1.03,1992,14.5
2917676010690,1904,0.96,1992,14.5
2917676010690,1905,0.71,1992,14.5
2917676010690,1906,0.72,1992,14.5
2917676010690,1907,0.89,1992,14.5
2917676010690,1908,1.11,1992,14.5
2917676010690,1909,1.09,1992,14.5
2917676010690,1910,1.7,1992,14.5
2917676010690,1911,2.01,1992,14.5
2917676010690,1912,1.56,1992,14.5
2917676010690,1913,1.2,1992,14.5
2917676010690,1914,1.41,1992,14.5
2917676010690,1915,1.38,1992,14.5
2917676010690,1916,1.56,1992,14.5
2917676010690,1917,1.1,1992,14.5
2917676010690,1918,1.18,1992,14.5
2917676010690,1919,0.96,1992,14.5
2917676010690,1920,1.18,1992,14.5
2917676010690,1921,1.18,1992,14.5
2917676010690,1922,1.17,1992,14.5
2917676010690,1923,1.18,1992,14.5
2917676010690,1924,1.11,1992,14.5
2917676010690,1925,1.34,1992,14.5
2917676010690,1926,1.31,1992,14.5
2917676010690,1927,1.28,1992,14.5
2917676010690,1928,1.53,1992,14.5
2917676010690,1929,1.73,1992,14.5
2917676010690,1930,1.44,1992,14.5
2917676010690,1931,1.42,1992,14.5
2917676010690,1932,1.79,1992,14.5
2917676010690,1933,1.84,1992,14.5
2917676010690,1934,1.76,1992,14.5
2917676010690,1935,1.31,1992,14.5
2917676010690,1936,1.62,1992,14.5
2917676010690,1937,1.78,1992,14.5
2917676010690,1938,1.9,1992,14.5
2917676010690,1939,2.21,1992,14.5
2917676010690,1940,2.02,1992,14.5
2917676010690,1941,1.63,1992,14.5
2917676010690,1942,1.51,1992,14.5
2917676010690,1943,1.57,1992,14.5
2917676010690,1944,1.52,1992,14.5
2917676010690,1945,1.68,1992,14.5
2917676010690,1946,1.78,1992,14.5
2917676010690,1947,1.47,1992,14.5
2917676010690,1948,1.37,1992,14.5
2917676010690,1949,1.43,1992,14.5
2917676010690,1950,1.4,1992,14.5
2917676010690,1951,1.65,1992,14.5
2917676010690,1952,1.34,1992,14.5
2917676010690,1953,1.64,1992,14.5
2917676010690,1954,1.92,1992,14.5
2917676010690,1955,1.48,1992,14.5
2917676010690,1956,1.13,1992,14.5
2917676010690,1957,1.15,1992,14.5
2917676010690,1958,1.24,1992,14.5
2917676010690,1959,1.05,1992,14.5
2917676010690,1960,1.3,1992,14.5
2917676010690,1961,0.94,1992,14.5
2917676010690,1962,0.88,1992,14.5
2917676010690,1963,1.06,1992,14.5
2917676010690,1964,1.34,1992,14.5
2917676010690,1965,0.93,1992,14.5
2917676010690,1966,1.09,1992,14.5
2917676010690,1967,0.94,1992,14.5
2917676010690,1968,1.23,1992,14.5
2917676010690,1969,1.7,1992,14.5
2917676010690,1970,1.14,1992,14.5
2917676010690,1971,1.24,1992,14.5
2917676010690,1972,1.28,1992,14.5
2917676010690,1973,1.37,1992,14.5
2917676010690,1974,1.44,1992,14.5
2917676010690,1975,1.42,1992,14.5
2917676010690,1976,1.65,1992,14.5
2917676010690,1977,1.17,1992,14.5
2917676010690,1978,1.32,1992,14.5
2917676010690,1979,1.31,1992,14.5
2917676010690,1980,1.14,1992,14.5
2917676010690,1981,1.12,1992,14.5
2917676010690,1982,1.11,1992,14.5
2917676010690,1983,1.14,1992,14.5
2917676010690,1984,1.26,1992,14.5
2917676010690,1985,1.31,1992,14.5
2917676010690,1986,1.63,1992,14.5
2917676010690,1987,1.78,1992,14.5
2917676010690,1988,1.55,1992,14.5
2917676010690,1989,1.07,1992,14.5
2917676010690,1990,0.97,1992,14.5
2917676010690,1991,0.95,1992,14.5
2917676010690,1992,0.99,1992,14.5
2919428010690,1889,2.08,1992,30.4
2919428010690,1890,1.55,1992,30.4
2919428010690,1891,1.73,1992,30.4
2919428010690,1892,1.76,1992,30.4
2919428010690,1893,1.87,1992,30.4
2919428010690,1894,2.29,1992,30.4
2919428010690,1895,2.22,1992,30.4
2919428010690,1896,1.9,1992,30.4
2919428010690,1897,2.61,1992,30.4
2919428010690,1898,2.65,1992,30.4
2919428010690,1899,1.48,1992,30.4
2919428010690,1900,3.05,1992,30.4
2919428010690,1901,2.5,1992,30.4
2919428010690,1902,2.65,1992,30.4
2919428010690,1903,2.38,1992,30.4
2919428010690,1904,1.95,1992,30.4
2919428010690,1905,1.67,1992,30.4
2919428010690,1906,1.91,1992,30.4
2919428010690,1907,1.81,1992,30.4
2919428010690,1908,2.59,1992,30.4
2919428010690,1909,2.82,1992,30.4
2919428010690,1910,3.66,1992,30.4
2919428010690,1911,4.17,1992,30.4
